Day,08:00,持續時間,09:00,持續時間,10:00,持續時間,11:00,持續時間,12:00,持續時間,13:00,持續時間,14:00,持續時間,15:00,持續時間,16:00,持續時間,17:00,持續時間,18:00,持續時間,19:00,持續時間,20:00,持續時間,21:00,持續時間,22:00,持續時間,23:00,持續時間,00:00,持續時間,01:00,持續時間,02:00,持續時間,03:00,持續時間,04:00,持續時間,05:00,持續時間,06:00,持續時間,07:00,持續時間
第284天,起床,40,刷牙,350,上廁所,350,吃飯,3655,休閒活動,2345,吃飯,2345,休閒活動,3600,休閒活動,3230,上廁所,350,休閒活動,3523,休閒活動,3100,上廁所,350,吃飯,600,休閒活動,3100,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第285天,起床,60,刷牙,120,上廁所,120,吃飯,2467,休閒活動,2356,吃飯,2356,休閒活動,3100,休閒活動,2800,上廁所,120,休閒活動,3600,休閒活動,3523,上廁所,120,吃飯,600,休閒活動,3523,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第286天,起床,30,刷牙,135,上廁所,135,吃飯,2300,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,2000,上廁所,135,休閒活動,3100,休閒活動,3600,上廁所,135,吃飯,600,休閒活動,3600,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第287天,起床,36,刷牙,120,上廁所,120,吃飯,3638,休閒活動,3600,吃飯,3600,休閒活動,2000,休閒活動,3100,上廁所,120,休閒活動,3230,休閒活動,3100,上廁所,120,吃飯,600,休閒活動,3100,休閒活動,3230,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第288天,起床,38,刷牙,200,上廁所,200,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,3100,休閒活動,2134,上廁所,200,休閒活動,2800,休閒活動,3230,上廁所,200,吃飯,600,休閒活動,3230,休閒活動,2800,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第289天,起床,30,刷牙,900,上廁所,900,吃飯,3487,休閒活動,3230,吃飯,3230,休閒活動,3523,休閒活動,3523,上廁所,900,休閒活動,2000,休閒活動,2800,上廁所,900,吃飯,600,休閒活動,2800,休閒活動,2000,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第290天,起床,35,刷牙,350,上廁所,350,吃飯,2657,休閒活動,2000,吃飯,2000,休閒活動,3600,休閒活動,3600,上廁所,350,休閒活動,3100,休閒活動,2000,上廁所,350,吃飯,600,休閒活動,2000,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第291天,起床,32,刷牙,270,上廁所,270,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,3100,休閒活動,3100,上廁所,270,休閒活動,2134,休閒活動,3100,上廁所,270,吃飯,600,休閒活動,3100,休閒活動,2134,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第292天,起床,31,刷牙,120,上廁所,120,吃飯,2467,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,3230,上廁所,120,休閒活動,2345,休閒活動,2134,上廁所,120,吃飯,600,休閒活動,2134,休閒活動,2345,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第293天,起床,40,刷牙,135,上廁所,135,吃飯,2300,休閒活動,3600,吃飯,3600,休閒活動,2800,休閒活動,2800,上廁所,135,休閒活動,2356,休閒活動,3523,上廁所,135,吃飯,600,休閒活動,3523,休閒活動,2356,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第294天,起床,60,刷牙,120,上廁所,120,吃飯,3600,休閒活動,3100,吃飯,3100,休閒活動,2000,休閒活動,2000,上廁所,120,休閒活動,3523,休閒活動,3600,上廁所,120,吃飯,600,休閒活動,3600,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第295天,起床,30,刷牙,200,上廁所,200,吃飯,3638,休閒活動,3230,吃飯,3230,休閒活動,3100,休閒活動,3100,上廁所,200,休閒活動,3600,休閒活動,3100,上廁所,200,吃飯,600,休閒活動,3100,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第296天,起床,36,刷牙,900,上廁所,900,吃飯,3655,休閒活動,2800,吃飯,2800,休閒活動,2134,休閒活動,2134,上廁所,900,休閒活動,3100,休閒活動,3230,上廁所,900,吃飯,600,休閒活動,3230,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第297天,起床,38,刷牙,350,上廁所,350,吃飯,3487,休閒活動,2000,吃飯,2000,休閒活動,3523,休閒活動,2345,上廁所,350,休閒活動,3230,休閒活動,2800,上廁所,350,吃飯,600,休閒活動,2800,休閒活動,3230,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第298天,起床,50,刷牙,120,上廁所,120,吃飯,2657,休閒活動,3100,吃飯,3100,休閒活動,3600,休閒活動,2356,上廁所,120,休閒活動,2000,休閒活動,2000,上廁所,120,吃飯,600,休閒活動,2000,休閒活動,2000,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第299天,起床,65,刷牙,135,上廁所,135,吃飯,3655,休閒活動,2134,吃飯,2134,休閒活動,3100,休閒活動,3523,上廁所,135,休閒活動,3100,休閒活動,3100,上廁所,135,吃飯,600,休閒活動,3100,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第300天,起床,67,刷牙,120,上廁所,120,吃飯,2467,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,3600,上廁所,120,休閒活動,3523,休閒活動,2134,上廁所,120,吃飯,600,休閒活動,2134,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第301天,起床,50,刷牙,200,上廁所,200,吃飯,2300,休閒活動,3600,吃飯,3600,休閒活動,2800,休閒活動,3100,上廁所,200,休閒活動,3600,休閒活動,2345,上廁所,200,吃飯,600,休閒活動,2345,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第302天,起床,30,刷牙,900,上廁所,900,吃飯,3638,休閒活動,3100,吃飯,3100,休閒活動,2000,休閒活動,3230,上廁所,900,休閒活動,3100,休閒活動,2356,上廁所,900,吃飯,600,休閒活動,2356,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第303天,起床,30,刷牙,350,上廁所,350,吃飯,3655,休閒活動,3230,吃飯,3230,休閒活動,3100,休閒活動,2000,上廁所,350,休閒活動,3230,休閒活動,3523,上廁所,350,吃飯,600,休閒活動,3523,休閒活動,3230,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第304天,起床,30,刷牙,120,上廁所,120,吃飯,3487,休閒活動,2800,吃飯,2800,休閒活動,2134,休閒活動,3100,上廁所,120,休閒活動,2800,休閒活動,3600,上廁所,120,吃飯,600,休閒活動,3600,休閒活動,2800,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第305天,起床,35,刷牙,135,上廁所,135,吃飯,2657,休閒活動,2000,吃飯,2000,休閒活動,2345,休閒活動,3523,上廁所,135,休閒活動,2000,休閒活動,3100,上廁所,135,吃飯,600,休閒活動,3100,休閒活動,2000,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第306天,起床,32,刷牙,120,上廁所,120,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,2356,休閒活動,3600,上廁所,120,休閒活動,3100,休閒活動,3230,上廁所,120,吃飯,600,休閒活動,3230,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第307天,起床,31,刷牙,200,上廁所,200,吃飯,2467,休閒活動,2134,吃飯,2134,休閒活動,3523,休閒活動,3100,上廁所,200,休閒活動,2134,休閒活動,2000,上廁所,200,吃飯,600,休閒活動,2000,休閒活動,2134,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第308天,起床,40,刷牙,900,上廁所,900,吃飯,2300,休閒活動,2345,吃飯,2345,休閒活動,3600,休閒活動,3230,上廁所,900,休閒活動,3523,休閒活動,3100,上廁所,900,吃飯,600,休閒活動,3100,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第309天,起床,60,刷牙,350,上廁所,350,吃飯,3600,休閒活動,2356,吃飯,2356,休閒活動,3100,休閒活動,2800,上廁所,350,休閒活動,3600,休閒活動,3523,上廁所,350,吃飯,600,休閒活動,3523,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第310天,起床,30,刷牙,350,上廁所,350,吃飯,600,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,2000,上廁所,350,休閒活動,3100,休閒活動,3600,上廁所,350,吃飯,600,休閒活動,3600,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第311天,起床,36,刷牙,279,上廁所,279,吃飯,3638,休閒活動,3600,吃飯,3600,休閒活動,2000,休閒活動,3100,上廁所,279,休閒活動,3230,休閒活動,3100,上廁所,279,吃飯,600,休閒活動,3100,休閒活動,3230,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第312天,起床,38,刷牙,900,上廁所,900,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,3100,休閒活動,2134,上廁所,900,休閒活動,2800,休閒活動,3230,上廁所,900,吃飯,600,休閒活動,3230,休閒活動,2800,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第313天,起床,50,刷牙,900,上廁所,900,吃飯,3487,休閒活動,3230,吃飯,3230,休閒活動,3523,休閒活動,3523,上廁所,900,休閒活動,2000,休閒活動,2800,上廁所,900,吃飯,600,休閒活動,2800,休閒活動,2000,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第314天,起床,65,刷牙,350,上廁所,350,吃飯,2657,休閒活動,2000,吃飯,2000,休閒活動,3600,休閒活動,3600,上廁所,350,休閒活動,3100,休閒活動,2000,上廁所,350,吃飯,600,休閒活動,2000,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第315天,起床,67,刷牙,279,上廁所,279,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,3100,休閒活動,3100,上廁所,279,休閒活動,2134,休閒活動,3100,上廁所,279,吃飯,600,休閒活動,3100,休閒活動,2134,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第316天,起床,50,刷牙,900,上廁所,900,吃飯,2467,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,3230,上廁所,900,休閒活動,2345,休閒活動,2134,上廁所,900,吃飯,600,休閒活動,2134,休閒活動,2345,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第317天,起床,30,刷牙,900,上廁所,900,吃飯,2300,休閒活動,3600,吃飯,3600,休閒活動,2800,休閒活動,2800,上廁所,900,休閒活動,2356,休閒活動,3523,上廁所,900,吃飯,600,休閒活動,3523,休閒活動,2356,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第318天,起床,36,刷牙,350,上廁所,350,吃飯,3638,休閒活動,3100,吃飯,3100,休閒活動,2000,休閒活動,2000,上廁所,350,休閒活動,3523,休閒活動,3600,上廁所,350,吃飯,600,休閒活動,3600,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第319天,起床,38,刷牙,279,上廁所,279,吃飯,3655,休閒活動,3230,吃飯,3230,休閒活動,3100,休閒活動,3100,上廁所,279,休閒活動,3600,休閒活動,3100,上廁所,279,吃飯,600,休閒活動,3100,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第320天,起床,50,刷牙,900,上廁所,900,吃飯,3487,休閒活動,2800,吃飯,2800,休閒活動,2134,休閒活動,2134,上廁所,900,休閒活動,3100,休閒活動,3230,上廁所,900,吃飯,600,休閒活動,3230,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第321天,起床,65,刷牙,350,上廁所,350,吃飯,2657,休閒活動,2000,吃飯,2000,休閒活動,3523,休閒活動,2345,上廁所,350,休閒活動,3230,休閒活動,2800,上廁所,350,吃飯,600,休閒活動,2800,休閒活動,3230,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第322天,起床,67,刷牙,270,上廁所,270,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,3600,休閒活動,2356,上廁所,270,休閒活動,2000,休閒活動,2000,上廁所,270,吃飯,600,休閒活動,2000,休閒活動,2000,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第323天,起床,50,刷牙,120,上廁所,120,吃飯,2467,休閒活動,2134,吃飯,2134,休閒活動,3100,休閒活動,3523,上廁所,120,休閒活動,3100,休閒活動,3100,上廁所,120,吃飯,600,休閒活動,3100,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第324天,起床,30,刷牙,135,上廁所,135,吃飯,2300,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,3600,上廁所,135,休閒活動,3523,休閒活動,2134,上廁所,135,吃飯,600,休閒活動,2134,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第325天,起床,35,刷牙,120,上廁所,120,吃飯,3600,休閒活動,3600,吃飯,3600,休閒活動,2800,休閒活動,3100,上廁所,120,休閒活動,3600,吃飯,2345,吃飯,120,吃飯,600,休閒活動,2345,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第326天,起床,32,刷牙,200,上廁所,200,吃飯,3638,休閒活動,3100,吃飯,3100,休閒活動,2000,休閒活動,3230,上廁所,200,休閒活動,3100,吃飯,2356,吃飯,200,吃飯,600,休閒活動,2356,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第327天,起床,31,刷牙,279,上廁所,279,吃飯,3655,休閒活動,3230,吃飯,3230,休閒活動,3100,休閒活動,2000,上廁所,279,休閒活動,3230,休閒活動,3523,上廁所,279,吃飯,600,休閒活動,3523,休閒活動,3230,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第328天,起床,40,刷牙,900,上廁所,900,吃飯,3487,休閒活動,2800,吃飯,2800,休閒活動,2134,休閒活動,3100,上廁所,900,休閒活動,2800,休閒活動,3600,上廁所,900,吃飯,600,休閒活動,3600,休閒活動,2800,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第329天,起床,60,刷牙,350,上廁所,350,吃飯,2657,休閒活動,2000,吃飯,2000,休閒活動,2345,休閒活動,3523,上廁所,350,休閒活動,2000,休閒活動,3100,上廁所,350,吃飯,600,休閒活動,3100,休閒活動,2000,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第330天,起床,30,刷牙,270,上廁所,270,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,2356,休閒活動,3600,上廁所,270,休閒活動,3100,休閒活動,3230,上廁所,270,吃飯,600,休閒活動,3230,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第331天,起床,36,刷牙,120,上廁所,120,吃飯,2467,休閒活動,2134,吃飯,2134,休閒活動,3523,休閒活動,3100,上廁所,120,休閒活動,2134,休閒活動,2000,上廁所,120,吃飯,600,休閒活動,2000,休閒活動,2134,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第332天,起床,38,刷牙,135,上廁所,135,吃飯,2300,休閒活動,2345,吃飯,2345,休閒活動,3600,休閒活動,3230,上廁所,135,休閒活動,3523,休閒活動,3100,上廁所,135,吃飯,600,休閒活動,3100,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第333天,起床,50,刷牙,120,上廁所,120,吃飯,3638,休閒活動,2356,吃飯,2356,休閒活動,3100,休閒活動,2800,上廁所,120,休閒活動,3600,休閒活動,3523,上廁所,120,吃飯,600,休閒活動,3523,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第334天,起床,65,刷牙,200,上廁所,200,吃飯,3655,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,2000,上廁所,200,休閒活動,3100,休閒活動,3600,上廁所,200,吃飯,600,休閒活動,3600,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第335天,起床,67,刷牙,900,上廁所,900,吃飯,3487,休閒活動,3600,吃飯,3600,休閒活動,2000,休閒活動,3100,上廁所,900,休閒活動,3230,休閒活動,3100,上廁所,900,吃飯,600,休閒活動,3100,休閒活動,3230,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第336天,起床,50,刷牙,350,上廁所,350,吃飯,2657,休閒活動,3100,吃飯,3100,休閒活動,3100,休閒活動,2134,上廁所,350,休閒活動,2800,休閒活動,3230,上廁所,350,吃飯,600,休閒活動,3230,休閒活動,2800,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第337天,起床,38,刷牙,270,上廁所,270,吃飯,3655,休閒活動,3230,吃飯,3230,休閒活動,3523,休閒活動,3523,上廁所,270,休閒活動,2000,休閒活動,2800,上廁所,270,吃飯,600,休閒活動,2800,休閒活動,2000,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第338天,起床,50,刷牙,135,上廁所,135,吃飯,2467,休閒活動,2000,吃飯,2000,休閒活動,3600,休閒活動,3600,上廁所,135,休閒活動,3100,休閒活動,2000,上廁所,135,吃飯,600,休閒活動,2000,休閒活動,3100,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第339天,起床,65,刷牙,120,上廁所,120,吃飯,2300,休閒活動,3100,吃飯,3100,休閒活動,3100,休閒活動,3100,上廁所,120,休閒活動,2134,休閒活動,3100,上廁所,120,吃飯,600,休閒活動,3100,休閒活動,2134,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第340天,起床,67,刷牙,200,上廁所,200,吃飯,3600,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,3230,上廁所,200,休閒活動,2345,休閒活動,2134,吃飯,200,吃飯,600,休閒活動,2134,休閒活動,2345,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第341天,起床,50,刷牙,900,上廁所,900,吃飯,600,休閒活動,3600,吃飯,3600,休閒活動,2800,休閒活動,2800,上廁所,900,休閒活動,2356,休閒活動,3523,吃飯,900,吃飯,600,休閒活動,3523,休閒活動,2356,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第342天,起床,30,刷牙,120,上廁所,120,吃飯,3638,休閒活動,3100,吃飯,3100,休閒活動,2000,休閒活動,2000,上廁所,120,休閒活動,3523,休閒活動,3600,上廁所,120,吃飯,600,休閒活動,3600,休閒活動,3523,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第343天,起床,30,刷牙,135,上廁所,135,吃飯,3655,休閒活動,3230,吃飯,3230,休閒活動,3100,休閒活動,3100,上廁所,135,吃飯,300,休閒活動,3100,上廁所,135,吃飯,600,休閒活動,3100,休閒活動,300,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第344天,起床,30,刷牙,120,上廁所,120,吃飯,3487,休閒活動,2800,吃飯,2800,休閒活動,2134,休閒活動,2134,上廁所,120,吃飯,2700,休閒活動,3230,上廁所,120,吃飯,600,休閒活動,3230,休閒活動,2700,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第345天,起床,30,刷牙,200,上廁所,200,吃飯,2657,休閒活動,2000,吃飯,2000,休閒活動,3523,休閒活動,2345,上廁所,200,休閒活動,3555,休閒活動,2800,上廁所,200,吃飯,600,休閒活動,2800,休閒活動,3555,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第346天,起床,30,刷牙,900,上廁所,900,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,3600,休閒活動,2356,上廁所,900,休閒活動,2356,休閒活動,2000,上廁所,900,吃飯,600,休閒活動,2000,休閒活動,2356,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第347天,起床,30,刷牙,350,上廁所,350,吃飯,2467,休閒活動,2134,吃飯,2134,休閒活動,3100,休閒活動,3523,上廁所,350,休閒活動,2134,休閒活動,3100,上廁所,350,吃飯,600,休閒活動,3100,休閒活動,2134,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第348天,起床,30,刷牙,270,上廁所,270,吃飯,2300,休閒活動,3523,吃飯,3523,休閒活動,3230,休閒活動,300,上廁所,270,休閒活動,3600,休閒活動,2134,上廁所,270,吃飯,600,休閒活動,2134,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第349天,起床,30,刷牙,120,上廁所,120,吃飯,3638,休閒活動,3600,吃飯,3600,休閒活動,2800,休閒活動,2700,上廁所,120,休閒活動,3600,休閒活動,2345,吃飯,120,吃飯,600,休閒活動,2345,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第350天,起床,30,刷牙,200,上廁所,200,吃飯,3655,休閒活動,3100,吃飯,3100,休閒活動,2000,休閒活動,3555,上廁所,200,休閒活動,2134,休閒活動,2356,吃飯,200,吃飯,600,休閒活動,2356,休閒活動,2134,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第351天,起床,35,刷牙,900,上廁所,900,吃飯,3487,休閒活動,3230,上廁所,3230,上廁所,3100,上廁所,2356,上廁所,900,休閒活動,3600,休閒活動,3523,上廁所,900,吃飯,600,休閒活動,3523,休閒活動,3600,刷牙,600,上廁所,2700,睡覺,2134,睡覺,3600,上廁所,120,上廁所,2134,上廁所,120,上廁所,120,上廁所,120
第352天,起床,30,刷牙,350,上廁所,350,吃飯,2657,休閒活動,2800,上廁所,2800,上廁所,2134,上廁所,2134,上廁所,350,休閒活動,3600,休閒活動,300,上廁所,350,吃飯,600,休閒活動,300,休閒活動,3600,刷牙,600,上廁所,120,睡覺,2700,睡覺,2134,上廁所,2134,上廁所,2700,上廁所,120,上廁所,120,上廁所,120
第353天,起床,30,刷牙,270,上廁所,270,吃飯,3655,休閒活動,2000,吃飯,2000,休閒活動,2345,休閒活動,3600,上廁所,270,休閒活動,3600,休閒活動,2700,上廁所,270,吃飯,600,休閒活動,2700,休閒活動,3600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
第354天,起床,35,刷牙,900,上廁所,900,吃飯,2467,休閒活動,3100,吃飯,3100,休閒活動,2356,休閒活動,3600,上廁所,900,休閒活動,600,休閒活動,3555,上廁所,900,吃飯,600,休閒活動,3555,休閒活動,600,刷牙,600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600,睡覺,3600
